Name	ConceptType	#Genes	Coeff	OddsRatio	P-Value	FDR	Direction	SigGenes
tRNA metabolic process	GOBP	28	0.2607235298249199	5.054578973576563	0.049049547280032565	0.32240432762718035	up	13191153
locomotory behavior	GOBP	33	0.24860519030574327	4.687895818370132	0.05085182427999365	0.33238343244465124	up	
mitochondrial part	GOCC	84	0.1999763341294421	3.4652145349496766	0.05248849906407842	0.40766067606434236	up	
signaling	GOBP	1152	-0.07850708830259154	0.6139199175718301	0.05263212455359722	0.3402187056779489	down	172981,  185764,  189824
single organism signaling	GOBP	1152	-0.07850708830259154	0.6139199175718301	0.05263212455359722	0.3402187056779489	down	172981,  185764,  189824
sphingolipid metabolic process	GOBP	25	0.26585924013258894	5.218505127128608	0.05314748997041068	0.34166243552406866	up	181790
RNA modification	GOBP	21	0.2775329151986617	5.611164660597188	0.053643804764655335	0.3429685878395997	up	13191153
protein tyrosine kinase activity	GOMF	60	-0.23667521641787126	0.22973157504156858	0.05365540130242506	0.24249454095121978	down	
response to temperature stimulus	GOBP	54	-0.23270262443006262	0.23547380236921098	0.054282105498254095	0.34516338822259396	down	172981,  3564838
intermediate filament cytoskeleton	GOCC	16	0.304455581856009	6.633099058417857	0.056251269470274895	0.4222914896505349	up	
oxidoreductase activity, acting on peroxide as acceptor	GOMF	10	-0.3630083043483308	0.1047735056229956	0.057051310402601745	0.254536615642377	down	175086
lytic vacuole	GOCC	36	-0.3086767079576884	0.14685570556659128	0.060309479414246574	0.4222914896505349	down	
lysosome	GOCC	36	-0.3086767079576884	0.14685570556659128	0.060309479414246574	0.4222914896505349	down	
cell migration	GOBP	230	0.13154349473389318	2.2648109001744743	0.06091321032511184	0.38523489773178843	up	182480
Arginine and proline metabolism	KEGG	31	-0.26857969144291205	0.18841326219277674	0.06138185042631357	0.6602044455694313	down	180080
intermediate filament	GOCC	15	0.30573149044559444	6.685903778909243	0.06162193411209523	0.4222914896505349	up	
oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	GOMF	11	0.2826865726755312	5.793787737902066	0.062201750560468026	0.27333568815611636	up	
enzyme linked receptor protein signaling pathway	GOBP	66	-0.21529715675175842	0.26237317569318164	0.06235436578174428	0.392229075078714	down	172981
regulation of cellular macromolecule biosynthetic process	GOBP	655	-0.09388483555946035	0.5579658833683978	0.06347238867537809	0.39712670989407683	down	172981,  176549,  182466,  189824
protein serine/threonine kinase activity	GOMF	142	-0.17267600253507753	0.34194215838321557	0.06352737123037247	0.27333568815611636	down	
aspartic-type endopeptidase activity	GOMF	11	-0.3512614203126432	0.11270831650725034	0.06440668514023432	0.27333568815611636	down	
aspartic-type peptidase activity	GOMF	11	-0.3512614203126432	0.11270831650725034	0.06440668514023432	0.27333568815611636	down	
nitrogen compound metabolic process	GOBP	1378	-0.06990640341195178	0.6476266534351707	0.06500110376639781	0.4045281457802417	down	172981,  176549,  177389,  182229,  182466,  185764,  189824
mitochondrion	GOCC	151	0.1608623219129582	2.717456380339156	0.06672158889382673	0.42795397796871365	up	
Tryptophan metabolism	KEGG	32	-0.26346310995007033	0.19450061057388654	0.06674816456737097	0.6602044455694313	down	175086
regulation of hydrolase activity	GOBP	106	-0.18285524896281852	0.32098088335287284	0.06871677202809316	0.425389541126291	down	185764
Aminoacyl-tRNA biosynthesis	KEGG	16	0.9570989832380088	382.9847197698782	0.06977700345905684	0.6602044455694313	up	
microtubule	GOCC	46	0.22673221101810834	4.092073602143905	0.0700880592823557	0.42795397796871365	up	172122,  176298
Biosynthesis of unsaturated fatty acids	KEGG	10	1.1312849852248144	1130.5876613324833	0.07185801690123211	0.6602044455694313	up	
response to stress	GOBP	416	-0.10937182692815801	0.5067674589951934	0.07225186628631367	0.44491938713151047	down	172981,  175086,  184215,  185060,  3564838
myofibril	GOCC	57	0.21222706163326358	3.7393358518215116	0.0730115609370801	0.42795397796871365	up	
regulation of cell cycle process	GOBP	100	-0.18413792908303048	0.3184324019389099	0.0734431244797336	0.44988720231040996	down	172981
kinesin complex	GOCC	17	-0.35421728287273624	0.11065681821332973	0.0757365535616608	0.42795397796871365	down	
mitochondrial membrane	GOCC	56	0.2117808263085131	3.728980374588453	0.0762474676825878	0.42795397796871365	up	
cell motility	GOBP	232	0.12527618808500252	2.178294896119132	0.07642938262074069	0.46332838169050056	up	182480
localization of cell	GOBP	232	0.12527618808500252	2.178294896119132	0.07642938262074069	0.46332838169050056	up	182480
dioxygenase activity	GOMF	23	0.22599134937930646	4.0732763272312456	0.07748981024982328	0.32183279180692237	up	
metalloendopeptidase activity	GOMF	79	-0.2039496445002523	0.28154383831749574	0.07768377733270539	0.32183279180692237	down	
nucleic acid metabolic process	GOBP	909	-0.0781648811860405	0.6152269199936311	0.07821864555060884	0.4717310066711976	down	172981,  176549,  182229,  182466,  189824
apical part of cell	GOCC	49	-0.2743723029842523	0.18175124071330834	0.07875594929153758	0.42795397796871365	down	
Ras guanyl-nucleotide exchange factor activity	GOMF	15	-0.3202349418510256	0.13667701886538083	0.07898738926355245	0.3233836642790147	down	
mating behavior	GOBP	28	0.24449008753302454	4.56952873418733	0.07921195894024154	0.47527175364144925	up	
reproduction	GOBP	1732	0.05944183284763691	1.4468773692706338	0.08065875177194608	0.47803248432048884	up	174397,  174731,  178254,  182480
cellular response to stress	GOBP	158	-0.15447858727070068	0.3828837427992315	0.08086526232396571	0.47803248432048884	down	172981,  175086
cellular component assembly involved in morphogenesis	GOBP	131	0.15173954468431192	2.567677524179307	0.08089780503885195	0.47803248432048884	up	177107
excitatory extracellular ligand-gated ion channel activity	GOMF	31	-0.26707390738759273	0.1901846821261833	0.0811361796380336	0.32831849434925225	down	
intracellular organelle lumen	GOCC	182	0.14560710558906256	2.4716627383506378	0.08148692817209403	0.42795397796871365	up	
male mating behavior	GOBP	22	0.2594345626216876	5.0142513788955725	0.08174899165484953	0.4784240526889662	up	
P granule	GOCC	29	0.25042744506248565	4.741286100638554	0.08175501604060241	0.42795397796871365	up	
pole plasm	GOCC	29	0.25042744506248565	4.741286100638554	0.08175501604060241	0.42795397796871365	up	
germ plasm	GOCC	29	0.25042744506248565	4.741286100638554	0.08175501604060241	0.42795397796871365	up	
tRNA processing	GOBP	19	0.26941318326582187	5.335045165190229	0.08178188934854123	0.4784240526889662	up	13191153
translation factor activity, nucleic acid binding	GOMF	23	0.22398739894224812	4.022863262337502	0.0820805942027826	0.3283223768111304	up	
macromolecule catabolic process	GOBP	224	0.12441021872979474	2.1666035409104842	0.08373779783634709	0.48323078611919174	up	174397,  174731,  179693,  185812
Lysosome	KEGG	62	-0.22085200307888359	0.25347029383843145	0.08388658152523744	0.6602044455694313	down	
membrane lipid metabolic process	GOBP	30	0.23781152593171767	4.383754000091026	0.08392631800048425	0.48323078611919174	up	181790
blastoderm segmentation	GOBP	10	0.3136783943771478	7.024389376844456	0.08425562424642317	0.48323078611919174	up	181664
segmentation	GOBP	10	0.3136783943771478	7.024389376844456	0.08425562424642317	0.48323078611919174	up	181664
organelle lumen	GOCC	184	0.14399223502970313	2.4469817098811366	0.08444112626116111	0.42795397796871365	up	
RNA polymerase	KEGG	14	0.9675809081050973	408.7632540060499	0.08444475466585749	0.6602044455694313	up	
ribonucleoprotein complex subunit organization	GOBP	15	0.2839896974156518	5.840898708415145	0.08567580241917211	0.48897896990454326	up	
early endosome	GOCC	14	-0.36266206750975144	0.10499919224734457	0.08626748972817384	0.42795397796871365	down	
membrane-enclosed lumen	GOCC	188	0.14210365983143886	2.4184299659047857	0.0868542352804422	0.42795397796871365	up	
acetylcholine-activated cation-selective channel activity	GOMF	20	-0.29456142745766734	0.16031994044504558	0.08854904492442751	0.3501681161841099	down	
mitochondrial envelope	GOCC	60	0.202283585353824	3.515259003371643	0.08861481945494587	0.42795397796871365	up	
phospholipid binding	GOMF	29	-0.26758355917057325	0.18958326575807405	0.0895544894838672	0.3501681161841099	down	
organelle envelope	GOCC	95	0.17566592566548897	2.9793193972793137	0.08999890523805566	0.42795397796871365	up	
muscle cell differentiation	GOBP	117	0.15424157479589554	2.6079147087773547	0.09031995319515757	0.5087300330308849	up	
peptidyl-tyrosine phosphorylation	GOBP	59	-0.20915265149543696	0.2725858246042111	0.0904408947610462	0.5087300330308849	down	
peptidyl-tyrosine modification	GOBP	59	-0.20915265149543696	0.2725858246042111	0.0904408947610462	0.5087300330308849	down	
macromolecular complex assembly	GOBP	217	0.12326318297712388	2.151214088673155	0.09186406081077103	0.514262924155991	up	173664
defense response to other organism	GOBP	54	-0.2138120692139459	0.26480588869896865	0.0926776724786795	0.5163470323812144	down	172981,  185060
chemotaxis	GOBP	102	-0.17449693310533054	0.33809442668452167	0.09347984058458672	0.5183479312036325	down	175086
anion channel activity	GOMF	14	0.25113014573502646	4.762036616959624	0.09349995939385201	0.35756028427539016	up	
chloride channel activity	GOMF	14	0.25113014573502646	4.762036616959624	0.09349995939385201	0.35756028427539016	up	
envelope	GOCC	96	0.17306858157893468	2.931614832741333	0.09534673845716897	0.4394667403685864	up	
proton-transporting ATP synthase complex	GOCC	10	0.31672466518890896	7.15863749774254	0.09619229081029144	0.4394667403685864	up	
actin cytoskeleton organization	GOBP	135	0.14470268907083714	2.4578094932578884	0.09646954604627198	0.5324026833685764	up	
cellular amino acid biosynthetic process	GOBP	35	-0.239944685798847	0.2251108823917753	0.09723064431326173	0.5336249560336069	down	177389
tRNA modification	GOBP	11	0.30055236143436226	6.474135850972838	0.09760319708648878	0.5336249560336069	up	13191153
contractile fiber	GOCC	93	0.17355602110640403	2.9405088785000513	0.09868708658750627	0.442194061055557	up	
guanyl-nucleotide exchange factor activity	GOMF	24	-0.2743886632369083	0.18173276253900505	0.1037479187870165	0.3883477177528141	down	
kinetochore	GOCC	22	-0.3196342860719037	0.13718816576662624	0.10409762505081707	0.45763672899698826	down	
protein homodimerization activity	GOMF	12	0.25680222244768736	4.932890730645952	0.10476020681508635	0.3883477177528141	up	171813
chloride transmembrane transporter activity	GOMF	17	0.2338952381789167	4.278349230426311	0.10489852146196704	0.3883477177528141	up	
inductive cell migration	GOBP	109	0.1526942338746288	2.582956885714061	0.10589614471265683	0.5762720433200395	up	182480
macromolecular complex subunit organization	GOBP	293	0.10589672358892499	1.931132534032452	0.10738154989103806	0.5816500619097895	up	173664
endopeptidase activity	GOMF	133	-0.15683716918393303	0.37731249271085476	0.1075016919028359	0.39379567139144095	down	
RNA transport	KEGG	70	0.4508581168773617	16.47602846744846	0.1096813159001036	0.7860494306174092	up	
tissue development	GOBP	99	-0.17002065204638772	0.3476316902192658	0.11022696577721172	0.5943112901351969	down	172981
ribosomal subunit	GOCC	15	0.2802887139546765	5.7080902557493145	0.11454472102911509	0.49423925925525586	up	
RNA metabolic process	GOBP	783	-0.07439289961193973	0.6298190542081445	0.11476555215251764	0.6075082013328632	down	172981,  176549,  182229,  182466,  189824
actin filament-based process	GOBP	142	0.13583341784279424	2.326003266789563	0.11696187695563175	0.6075082013328632	up	
mating	GOBP	31	0.2222289958471228	3.979141598620446	0.11754936564253061	0.6075082013328632	up	
positive regulation of cell cycle	GOBP	27	0.23089284739405658	4.199261007793531	0.1181191285905687	0.6075082013328632	up	
response to fungus	GOBP	18	0.2576967999376508	4.960391255732879	0.11823851482574502	0.6075082013328632	up	
negative regulation of mitotic cell cycle	GOBP	25	0.23580666288821367	4.329473741407925	0.11836320456159265	0.6075082013328632	up	
cell cycle switching, mitotic to meiotic cell cycle	GOBP	25	0.23580666288821367	4.329473741407925	0.11836320456159265	0.6075082013328632	up	
germline cell cycle switching, mitotic to meiotic cell cycle	GOBP	25	0.23580666288821367	4.329473741407925	0.11836320456159265	0.6075082013328632	up	
cell cycle switching	GOBP	25	0.23580666288821367	4.329473741407925	0.11836320456159265	0.6075082013328632	up	
regionalization	GOBP	27	0.2306863956036408	4.1938767394571554	0.11868025357881547	0.6075082013328632	up	181664
myofibril assembly	GOBP	105	0.15057304874681157	2.5491309270173996	0.11890545137198776	0.6075082013328632	up	
actomyosin structure organization	GOBP	105	0.15057304874681157	2.5491309270173996	0.11890545137198776	0.6075082013328632	up	
cilium organization	GOBP	28	0.22783051597244336	4.120099731033759	0.1200706534575285	0.6103607529990804	up	172122,  177107
regulation of gene expression	GOBP	750	-0.07456002019118814	0.6291652706910755	0.12050712302802359	0.6103607529990804	down	172981,  176549,  182466,  189824
transmembrane transporter activity	GOMF	472	-0.0872652131486267	0.5813983665667662	0.12066248069286914	0.43496245567278596	down	188762,  190557
cell part	GOCC	2656	-0.0672829787412744	0.6582718121559116	0.12102627804314853	0.5027075515292561	down	172981,  176549,  182466,  185764,  189824
peptidase activity, acting on L-amino acid peptides	GOMF	206	-0.12640127627969344	0.4558760187151906	0.12123953505821908	0.43496245567278596	down	
purine-containing compound biosynthetic process	GOBP	65	-0.19091421048669796	0.3053010321132105	0.12230440840196073	0.6167937837512675	down	177389
sulfur amino acid metabolic process	GOBP	14	0.2727323383034747	5.446235294452526	0.1238943130094938	0.6219841439959592	up	
Golgi apparatus	GOCC	96	-0.20375760162985607	0.28188005336533756	0.1246642985615278	0.5027075515292561	down	
translational elongation	GOBP	11	0.28866144082723705	6.012963536134492	0.12635950475161659	0.6219841439959592	up	
response to biotic stimulus	GOBP	55	-0.19974652396957873	0.2889948631795128	0.12651767905710154	0.6219841439959592	down	172981,  185060
response to external biotic stimulus	GOBP	55	-0.19974652396957873	0.2889948631795128	0.12651767905710154	0.6219841439959592	down	172981,  185060
response to other organism	GOBP	55	-0.19974652396957873	0.2889948631795128	0.12651767905710154	0.6219841439959592	down	172981,  185060
aromatic amino acid family metabolic process	GOBP	10	0.295372198243366	6.269035125055621	0.12652327031712673	0.6219841439959592	up	
regulation of intracellular signal transduction	GOBP	85	-0.17284839747436787	0.34157600901885005	0.12806453007069413	0.6252771824845968	down	
ribonucleoprotein granule	GOCC	34	0.2216550813023568	3.9649746567178794	0.12809711816256295	0.5027075515292561	up	
cytoplasmic ribonucleoprotein granule	GOCC	34	0.2216550813023568	3.9649746567178794	0.12809711816256295	0.5027075515292561	up	
acetylglucosaminyltransferase activity	GOMF	18	-0.2845569594381482	0.17060403633078505	0.12812089746982772	0.45121784485277644	down	
Rho guanyl-nucleotide exchange factor activity	GOMF	12	-0.31370629208447354	0.14233644920173263	0.1283636972426002	0.45121784485277644	down	
protein complex assembly	GOBP	201	0.1164270769026895	2.061736636323596	0.12879641109298107	0.6252771824845968	up	173664
protein complex biogenesis	GOBP	201	0.1164270769026895	2.061736636323596	0.12879641109298107	0.6252771824845968	up	173664
carboxy-lyase activity	GOMF	12	-0.31307298792766497	0.14289775189685203	0.12991893162564014	0.4521178820572277	down	
vacuole	GOCC	48	-0.2505018134460772	0.21081578188051484	0.13014478111531727	0.5027075515292561	down	
regulation of small GTPase mediated signal transduction	GOBP	59	-0.19404395051651385	0.29942027026580154	0.1304393046228926	0.6306363074743154	down	
nuclear lumen	GOCC	141	0.1418475886723744	2.414584380942029	0.13096835514229566	0.5027075515292561	up	
Golgi apparatus part	GOCC	68	-0.2249636135898345	0.24707565471358983	0.131610131516243	0.5027075515292561	down	
carbohydrate catabolic process	GOBP	22	0.2392158199243612	4.422179047474649	0.13207514698326542	0.6345373150911795	up	
striated muscle cell differentiation	GOBP	107	0.1454035447895697	2.4685379368703835	0.1332055162747955	0.6345373150911795	up	
striated muscle cell development	GOBP	107	0.1454035447895697	2.4685379368703835	0.1332055162747955	0.6345373150911795	up	
cellular lipid metabolic process	GOBP	119	0.13994788629979177	2.3862456367409335	0.1334155380448121	0.6345373150911795	up	181790
muscle cell development	GOBP	108	0.1447021898629703	2.4578018682076235	0.1340002462117851	0.6347380083716136	up	
regulation of macromolecule metabolic process	GOBP	839	-0.06845004104484408	0.6535147473762658	0.13556004090203885	0.6395372897394574	down	172981,  176549,  182466,  189824
positive regulation of meiotic cell cycle	GOBP	26	0.22664078030004178	4.089749121494069	0.13699486087921206	0.6437107920830446	up	
peptidase activity	GOMF	223	-0.1172228162803355	0.4826353577369378	0.13748264812909206	0.4737025895933073	down	
cell	GOCC	2665	-0.06386403522042934	0.672408019741698	0.1409806699177345	0.5298144530779377	down	172981,  176549,  182466,  185764,  189824
carbohydrate derivative biosynthetic process	GOBP	135	-0.14276567517642957	0.41179372555839133	0.1410801177510765	0.657586232403853	down	177389
enzyme regulator activity	GOMF	113	-0.15473779147216832	0.3822674700491263	0.14146644193996022	0.4802150246671754	down	185764
cell junction organization	GOBP	13	0.2713310684456541	5.399013519543539	0.14152117213877174	0.657586232403853	up	
epithelial cell differentiation	GOBP	17	-0.2712127525109832	0.18535526053660648	0.1416339577485222	0.657586232403853	down	
regulation of signaling	GOBP	177	-0.12826464023955275	0.4506273878542278	0.14264971779883343	0.6586229605172319	down	185764
regulation of cell communication	GOBP	178	-0.12789139452030512	0.45167386549217725	0.1429831042490401	0.6586229605172319	down	185764
channel activity	GOMF	253	-0.10915478755139495	0.5074514555660131	0.14351253610743173	0.4802150246671754	down	188762,  190557
passive transmembrane transporter activity	GOMF	253	-0.10915478755139495	0.5074514555660131	0.14351253610743173	0.4802150246671754	down	188762,  190557
phagosome maturation involved in apoptotic cell clearance	GOBP	10	-0.3072677669191849	0.148147222551687	0.1439534516445159	0.6604923075454259	down	
regulation of translation	GOBP	33	0.2090002529341698	3.6650964974891425	0.14470851371501367	0.6613631290881484	up	
contractile fiber part	GOCC	83	0.1643262760941197	2.7765895838254115	0.14600979880070356	0.5400044939772053	up	
single-organism organelle organization	GOBP	388	0.08659252030080154	1.712815620174882	0.14647691603725713	0.6632685347124829	up	176298
phagosome maturation	GOBP	11	-0.29961873994818944	0.15535956914351395	0.1464880085579826	0.6632685347124829	down	
protein secretion	GOBP	24	0.22822178022552586	4.130130165827832	0.14762725487242884	0.6632685347124829	up	
spermatogenesis	GOBP	26	-0.24043416199425885	0.22442715742416797	0.14795990389740005	0.6632685347124829	down	
male gamete generation	GOBP	26	-0.24043416199425885	0.22442715742416797	0.14795990389740005	0.6632685347124829	down	
microtubule cytoskeleton	GOCC	102	0.1527444528895479	2.583763130399233	0.1490685390082671	0.5427026498269725	up	172122,  176298
chloride transmembrane transport	GOBP	12	0.27402123584583254	5.490034784232647	0.14954423880114384	0.6678120587684667	up	
tubulin binding	GOMF	25	-0.2526534881946988	0.20801555595556945	0.15031475841503755	0.4933197271835363	down	
lipid binding	GOMF	83	-0.17086937715582667	0.3458029360923719	0.15118484865073767	0.4933197271835363	down	
cytoplasmic part	GOCC	800	0.07417231412909218	1.5855825259467484	0.1519178225781167	0.5429759358672246	up	13191153,  172122
microtubule binding	GOMF	23	-0.25783715638844606	0.20142123241144763	0.15220165104831795	0.4933197271835363	down	
purine nucleoside triphosphate biosynthetic process	GOBP	13	0.26729186569684343	5.26517399857356	0.15298055808418382	0.6765085159590207	up	
purine ribonucleoside triphosphate biosynthetic process	GOBP	13	0.26729186569684343	5.26517399857356	0.15298055808418382	0.6765085159590207	up	
carboxylic ester hydrolase activity	GOMF	32	-0.23434676992434333	0.23308004719785577	0.1530992256776492	0.4933197271835363	down	
ribonucleoside triphosphate biosynthetic process	GOBP	14	0.2621309730112271	5.098983814014236	0.15322628780268416	0.6765085159590207	up	
Golgi membrane	GOCC	51	-0.2364628522255226	0.2300349657952774	0.1538043423486559	0.5429759358672246	down	
autophagy	GOBP	25	-0.2401184644226244	0.2248679015121248	0.15653357364065662	0.6885123351863468	down	
pyridoxal phosphate binding	GOMF	25	-0.25036455099251087	0.21099569128688084	0.15655860284995995	0.4998384751540006	down	
negative regulation of transport	GOBP	14	-0.2788401490349729	0.17677416794569262	0.1577602609494952	0.691033831537995	down	
dauer larval development	GOBP	69	-0.1756270571514886	0.3357282145282797	0.15828809132665184	0.691033831537995	down	172981
transmembrane signaling receptor activity	GOMF	351	-0.09027531978764815	0.5706234560009312	0.15990821778807351	0.5058914526386326	down	
pyruvate metabolic process	GOBP	12	0.27031942917485396	5.365176713285802	0.16022716209692384	0.6943177024200032	up	
glycolytic process	GOBP	12	0.27031942917485396	5.365176713285802	0.16022716209692384	0.6943177024200032	up	
embryonic pattern specification	GOBP	18	0.24258764921411655	4.51582172581967	0.16112059672177542	0.6956129083560045	up	181664
transporter activity	GOMF	548	-0.07289448374192004	0.6357113639046058	0.1633676716332823	0.5121797272827229	down	188762,  190557
regulation of Ras GTPase activity	GOBP	40	-0.20737859424510677	0.27560773030466157	0.1637406278655045	0.7016792000999688	down	
Rho protein signal transduction	GOBP	15	-0.2719145702616254	0.1845485898734615	0.16414804255931933	0.7016792000999688	down	
defense response to fungus	GOBP	17	0.24533482665204256	4.593580569811898	0.16432487250204397	0.7016792000999688	up	
pseudopodium	GOCC	21	-0.2965110002458341	0.15838925073926835	0.16540875440014502	0.5752274593318476	down	
intracellular signal transduction	GOBP	226	-0.11071741782312386	0.5025473767317333	0.1658381565477897	0.7055659751305962	down	
sulfur compound biosynthetic process	GOBP	28	-0.22924448832691227	0.240589130362552	0.16698410453873774	0.7078673996750838	down	177389
taxis	GOBP	109	-0.1463749227329497	0.4026599860525917	0.16940803343180352	0.7155501773112278	down	175086
nucleoside triphosphate biosynthetic process	GOBP	16	0.2473846411194794	4.652471548151814	0.1704602874539951	0.7174048069106987	up	
cell growth	GOBP	32	-0.21882872243199994	0.2566775244633548	0.17253668301658937	0.7235409287792457	down	
RNA degradation	KEGG	23	0.6442111723134882	54.790672441968105	0.17292696340796007	0.9467855664802016	up	
chromosome, centromeric region	GOCC	27	-0.2749251668596364	0.18112784548076374	0.17354396002512607	0.5852241133772049	down	
regulation of chemotaxis	GOBP	10	-0.29655300318693195	0.15834791150087438	0.1743573862985764	0.7285647927476228	down	
sarcomere	GOCC	51	0.18256737954974106	3.109881788865152	0.17560764793691772	0.5852241133772049	up	
mitochondrial inner membrane	GOCC	40	0.19654894048442345	3.3921862915206127	0.17581840316053365	0.5852241133772049	up	
nucleoside monophosphate biosynthetic process	GOBP	23	0.22173334001127482	3.9669034800657865	0.17664690052116636	0.7295538965781164	up	
ribonucleoside monophosphate biosynthetic process	GOBP	23	0.22173334001127482	3.9669034800657865	0.17664690052116636	0.7295538965781164	up	
phosphatidylinositol binding	GOMF	20	-0.2589397562008256	0.20004576654463915	0.17675238449451144	0.5491949089650892	down	
organ development	GOBP	752	0.06185237662100251	1.4687156048410155	0.17867345649568608	0.7295538965781164	up	177559,  181664,  182480
cell periphery	GOCC	486	-0.09391512652440684	0.5578608581427134	0.17959770408357564	0.5893840148094807	down	185764
purine nucleoside monophosphate biosynthetic process	GOBP	22	0.2236630368506862	4.01476220955788	0.17964236983755852	0.7295538965781164	up	
purine ribonucleoside monophosphate biosynthetic process	GOBP	22	0.2236630368506862	4.01476220955788	0.17964236983755852	0.7295538965781164	up	
protein complex subunit organization	GOBP	274	0.09262552083827108	1.7782528048192312	0.1805362010185469	0.7295538965781164	up	173664
oxidation-reduction process	GOBP	276	0.09216650110620489	1.7731873399098224	0.18155093375050899	0.7295538965781164	up	187608
serine family amino acid metabolic process	GOBP	12	0.2631083742431977	5.130050141643754	0.18199922305767308	0.7295538965781164	up	
cellular macromolecular complex assembly	GOBP	179	0.1092570976894327	1.9718852091399062	0.18228814612892863	0.7295538965781164	up	
myosin filament organization	GOBP	93	0.139707328216906	2.3826809262941824	0.18240774102710394	0.7295538965781164	up	
myosin filament assembly	GOBP	93	0.139707328216906	2.3826809262941824	0.18240774102710394	0.7295538965781164	up	
striated muscle myosin thick filament assembly	GOBP	93	0.139707328216906	2.3826809262941824	0.18240774102710394	0.7295538965781164	up	
single-organism carbohydrate catabolic process	GOBP	20	0.22886866368400263	4.146767233520989	0.18270024931400694	0.7295538965781164	up	
cytoplasm	GOCC	1198	0.06143447877479036	1.4649061944344073	0.18331819549880884	0.5932380493225342	up	13191153,  172122,  176298
histone acetylation	GOBP	11	-0.2864137852588356	0.16864667562170085	0.18481279814457818	0.7300165141467051	down	
cell morphogenesis involved in neuron differentiation	GOBP	84	-0.15645468137486054	0.3782104357596594	0.18545831211601113	0.7300165141467051	down	175086
ATP biosynthetic process	GOBP	12	0.26198045422566646	5.094216376839574	0.185513397618117	0.7300165141467051	up	
hydrogen ion transmembrane transport	GOBP	34	0.1948279484717223	3.356099197330013	0.1855141244136528	0.7300165141467051	up	
regulation of catalytic activity	GOBP	161	-0.12199447868750495	0.46853340621988254	0.18593583009890435	0.7300165141467051	down	185764
proton-transporting two-sector ATPase complex	GOCC	22	0.23010611512005627	4.178779952423724	0.1860200155847633	0.5937351182362993	up	
muscle system process	GOBP	34	0.19421341649507978	3.3433064452408914	0.18767583599962145	0.7319357603985237	up	
muscle contraction	GOBP	34	0.19421341649507978	3.3433064452408914	0.18767583599962145	0.7319357603985237	up	
cell morphogenesis involved in differentiation	GOBP	85	-0.15482098936639072	0.3820698726819436	0.18904748562341486	0.7341281261650269	down	175086
stem cell division	GOBP	12	0.26062616923628684	5.051521585665987	0.18976978842620898	0.7341281261650269	up	
Circadian rhythm - mammal	KEGG	18	-0.24382609680791484	0.21974584821187007	0.18979466772537393	0.9467855664802016	down	
organelle assembly	GOBP	155	0.11383371654204778	2.028774541630933	0.19012036087863518	0.7341281261650269	up	177107
regulation of phagocytosis, engulfment	GOBP	12	-0.27834693792091897	0.17731683212332103	0.19109184083439515	0.7346352543053947	down	
positive regulation of Ras GTPase activity	GOBP	36	-0.20552771900157008	0.27879620085686285	0.19150748082320118	0.7346352543053947	down	
neuromuscular junction	GOCC	10	-0.3417760984278077	0.11955192189421972	0.19180669022265828	0.603931875971343	down	
muscle organ development	GOBP	20	0.22568212791163875	4.065456268152042	0.19325031936420795	0.7388982799219715	up	
Neuroactive ligand-receptor interaction	KEGG	22	-0.23143077257287067	0.23734237656607066	0.1938711892061005	0.9467855664802016	down	
guanylate cyclase activity	GOMF	27	-0.23053326545921513	0.2386698892161263	0.19858500852911423	0.6115715306914314	down	
sulfur amino acid biosynthetic process	GOBP	11	0.2636798495145274	5.148301879590599	0.19895521097779054	0.7568778629126105	up	
monocarboxylic acid metabolic process	GOBP	61	0.1576073043106954	2.6630381421770055	0.19924648015135388	0.7568778629126105	up	
Endocytosis	KEGG	50	-0.18750647340460136	0.3118355703742184	0.20020524351777735	0.9467855664802016	down	
extracellular space	GOCC	83	-0.18591481078370903	0.31493541632630334	0.2002954796453731	0.622115810963343	down	
microtubule-based transport	GOBP	19	0.22682052030522845	4.094319979639286	0.20054816931184913	0.7569076067576241	up	172122
cytoskeleton-dependent intracellular transport	GOBP	19	0.22682052030522845	4.094319979639286	0.20054816931184913	0.7569076067576241	up	172122
cellular protein metabolic process	GOBP	725	-0.06223943213464435	0.679231220145403	0.20200204610859857	0.7599433888973001	down	
organelle inner membrane	GOCC	43	0.1847146073625007	3.151658728793063	0.2029218954215196	0.622115810963343	up	
cell junction assembly	GOBP	11	0.26233239366015193	5.105370465435411	0.20327392508164732	0.7622772190561775	up	
anion transport	GOBP	62	0.15528230459001524	2.62483665554074	0.20503613264081855	0.7664289942164783	up	
phospholipase activity	GOMF	14	-0.2744699998267552	0.1816409243783198	0.20572534333706952	0.6206799577473904	down	
Tyrosine metabolism	KEGG	18	-0.23887638106822176	0.22661038714696125	0.20572719169030365	0.9467855664802016	down	
cyclase activity	GOMF	31	-0.21863528467804755	0.25698627228139936	0.20583008270824146	0.6206799577473904	down	
regulation of secretion	GOBP	21	0.2188076459728131	3.895428821570076	0.206026933636444	0.7674026640073123	up	
post-embryonic morphogenesis	GOBP	14	0.2450350232434453	4.5850299591176595	0.20660840954043022	0.7674026640073123	up	
cytoskeleton	GOCC	247	0.10012585287611278	1.8631021781536226	0.20767082584720728	0.6227226226575876	up	172122,  176298
carbon-carbon lyase activity	GOMF	16	-0.26411878050219	0.19370968452828632	0.2082782642633004	0.6206799577473904	down	
