Name	ConceptType	#Genes	Coeff	OddsRatio	P-Value	FDR	Direction	SigGenes
protein localization	GOBP	253	0.0681928363401143	1.5277434126323663	0.1834927574488392	0.8565124147795024	up	175698
male anatomical structure morphogenesis	GOBP	72	0.11508355058541687	2.044593854192172	0.18374753513645734	0.8565124147795024	up	174940,  191746
positive regulation of transport	GOBP	20	0.1825720666479879	3.10997237631	0.18607250682008955	0.8577843247090366	up	
regulation of actin filament polymerization	GOBP	11	-0.235405583431963	0.23155138949989784	0.18640521072310912	0.8577843247090366	down	179328
hermaphrodite genitalia development	GOBP	480	0.05124338947965656	1.3750052966921715	0.18750260444227332	0.8577843247090366	up	175696,  177016,  180357,  182480,  185416
Lysosome	KEGG	62	0.15792803435885408	2.668351434070888	0.18790545474223058	0.6463947643132731	up	174802,  176316
male sex differentiation	GOBP	79	0.11003520986147648	1.9814436720429949	0.1880585960568905	0.8577843247090366	up	174940,  191746
genitalia development	GOBP	485	0.05085343444583638	1.3716771189145134	0.18897082117931485	0.8577843247090366	up	175696,  177016,  180357,  182480,  185416
hydrogen transport	GOBP	46	0.1354173637569748	2.3199968907215207	0.18911893286709727	0.8577843247090366	up	174942
phospholipid binding	GOMF	29	-0.15803363157664363	0.3745173732353553	0.19101664169745686	0.6847461380726201	down	179328,  260268
neuronal cell body	GOCC	93	-0.11687989891721524	0.483664997251662	0.19257380511932298	0.6409956656114608	down	
response to extracellular stimulus	GOBP	32	0.15360489847381464	2.5976163758576116	0.1931052737172322	0.8577843247090366	up	180357
phosphorus-oxygen lyase activity	GOMF	37	-0.14419639621196084	0.4081485443040404	0.19330499309362084	0.6847461380726201	down	
G-protein coupled receptor binding	GOMF	24	-0.16792452758011078	0.3521897701110772	0.194130423772207	0.6847461380726201	down	179075
phosphoric ester hydrolase activity	GOMF	130	-0.08665180112675608	0.5836189540649102	0.1947984703137626	0.6847461380726201	down	177407,  180248,  180253,  182228
cellular modified amino acid metabolic process	GOBP	18	0.1865111217991982	3.1870430010275226	0.19489834707254064	0.8577843247090366	up	181370
multicellular organism reproduction	GOBP	601	0.045718964251631085	1.3285995871252017	0.19576850398287302	0.8577843247090366	up	173994,  174397,  174731,  176157,  177016,  178657,  179100,  180953,  183330,  185416
organic substance transport	GOBP	250	0.06677330574836289	1.5143251991940003	0.1960777670895542	0.8577843247090366	up	176429,  177619
negative regulation of macromolecule metabolic process	GOBP	162	0.08038120152737582	1.6479591869377415	0.19671631622402563	0.8577843247090366	up	175753,  177016
cell differentiation	GOBP	640	0.0443558879652382	1.3173925742811199	0.1974485925068445	0.8577843247090366	up	174731,  175698,  176157,  177016,  178120,  180357
cyclic nucleotide biosynthetic process	GOBP	38	-0.1543026015703367	0.3833027249924942	0.19920302241491908	0.8577843247090366	down	
sodium ion transmembrane transport	GOBP	36	0.14574010635578905	2.473706529888009	0.19921543932446084	0.8577843247090366	up	182767
defecation	GOBP	37	0.14383392307030166	2.4445754386881666	0.2011138334798664	0.8577843247090366	up	189903
ATPase activity	GOMF	128	0.08441695158444444	1.6898136742957726	0.20177426894861256	0.7021744559411717	up	181276
beta-Alanine metabolism	KEGG	14	-0.23920436696341876	0.22614895676102864	0.20256564198713045	0.6700248158035853	down	
cilium organization	GOBP	28	-0.17112693793721698	0.34524987306192656	0.20276611991586566	0.8577843247090366	down	
glycosyl compound metabolic process	GOBP	283	0.06236862009444743	1.4734351797011584	0.2030242515399853	0.8577843247090366	up	181276,  181370
cell body	GOCC	103	-0.10979296413665877	0.505442879931988	0.20313191328334562	0.6524682717538076	down	
response to topologically incorrect protein	GOBP	61	0.1184185835629019	2.0874121403743295	0.2039138602855047	0.8577843247090366	up	176988,  178660
purine nucleoside biosynthetic process	GOBP	29	0.15611422825786617	2.6384424110037052	0.20474698644122244	0.8577843247090366	up	181370
purine ribonucleoside biosynthetic process	GOBP	29	0.15611422825786617	2.6384424110037052	0.20474698644122244	0.8577843247090366	up	181370
single fertilization	GOBP	41	0.13761236462284301	2.351860967021303	0.20487296730123444	0.8577843247090366	up	
fertilization	GOBP	41	0.13761236462284301	2.351860967021303	0.20487296730123444	0.8577843247090366	up	
myofilament	GOCC	19	0.19226315294786184	3.3030297302033236	0.20503059240736393	0.6524682717538076	up	178679
apical part of cell	GOCC	49	0.1381080953334267	2.359117687055554	0.20533339798733125	0.6524682717538076	up	
cellular catabolic process	GOBP	398	0.05338148326474266	1.3933974843425514	0.20637404030458004	0.8577843247090366	up	176316,  180357,  181276,  186491
embryonic body morphogenesis	GOBP	36	0.14334054566312465	2.4370914897855775	0.20926777082538586	0.8577843247090366	up	
cytokinesis	GOBP	50	0.1266506992865318	2.1969816947918663	0.20955035434575853	0.8577843247090366	up	
fatty acid biosynthetic process	GOBP	26	0.1610080461585178	2.719918475368836	0.20956689549831248	0.8577843247090366	up	179100
mechanosensory behavior	GOBP	22	0.17050464581605837	2.885273086099126	0.20987375493330643	0.8577843247090366	up	176157
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	GOMF	32	0.14524204730533186	2.4660616474981225	0.2114983150191326	0.7255570942007336	up	177767
proton-transporting V-type ATPase complex	GOCC	11	0.22573127533427914	4.066698178121903	0.21174450320786933	0.6524682717538076	up	
cytoplasmic membrane-bounded vesicle	GOCC	73	0.11720154659778934	2.0716837462607396	0.21179426994161635	0.6524682717538076	up	
organonitrogen compound metabolic process	GOBP	484	0.0483944981303256	1.350875417904872	0.2126575854671759	0.8577843247090366	up	177767,  181276,  181370,  183101,  186491
cell surface	GOCC	38	0.14974562384006776	2.536056629625853	0.2128222688982377	0.6524682717538076	up	180744
system development	GOBP	928	0.0367654234290535	1.2566917818939674	0.21329944457048397	0.8577843247090366	up	174940,  175696,  175698,  176157,  177016,  180357,  182480,  185416
organic anion transmembrane transporter activity	GOMF	29	-0.15235743432817875	0.3879643809567607	0.21357626966534032	0.7255570942007336	down	174530,  177793
ribonucleoside metabolic process	GOBP	281	0.06120614424044449	1.4628289525752642	0.21370898396305718	0.8577843247090366	up	181276,  181370
cell projection assembly	GOBP	31	-0.16210254200806976	0.3651658042450059	0.21422363956729643	0.8577843247090366	down	
solute:sodium symporter activity	GOMF	18	-0.17925153250207304	0.32825057123994256	0.21474822040998726	0.7255570942007336	down	174530
fucosylation	GOBP	19	-0.19150728091347105	0.30417785513286005	0.2147927509770761	0.8577843247090366	down	
response to endoplasmic reticulum stress	GOBP	55	0.12062176641447694	2.1161893744118347	0.21643738518304914	0.8577843247090366	up	176988,  178660
cell fate determination	GOBP	23	0.1658714537232018	2.8033806940555595	0.21791017814033284	0.8577843247090366	up	
nucleoside metabolic process	GOBP	282	0.060581780369441694	1.4571639154366947	0.2179848577671743	0.8577843247090366	up	181276,  181370
carbohydrate metabolic process	GOBP	152	0.07905921236937057	1.6344756040656598	0.21900873387653275	0.8577843247090366	up	179430,  181586,  183790,  186491,  186765
purine nucleoside monophosphate biosynthetic process	GOBP	22	0.16783527949896154	2.8378039249188367	0.22024997514824612	0.8577843247090366	up	
purine ribonucleoside monophosphate biosynthetic process	GOBP	22	0.16783527949896154	2.8378039249188367	0.22024997514824612	0.8577843247090366	up	
nucleoside monophosphate catabolic process	GOBP	102	0.09329572801060002	1.7856748068469928	0.22061942133288517	0.8577843247090366	up	181276
purine nucleoside monophosphate catabolic process	GOBP	102	0.09329572801060002	1.7856748068469928	0.22061942133288517	0.8577843247090366	up	181276
ribonucleoside monophosphate catabolic process	GOBP	102	0.09329572801060002	1.7856748068469928	0.22061942133288517	0.8577843247090366	up	181276
purine ribonucleoside monophosphate catabolic process	GOBP	102	0.09329572801060002	1.7856748068469928	0.22061942133288517	0.8577843247090366	up	181276
ATP catabolic process	GOBP	101	0.0933412208833802	1.7861797248710278	0.22255991045802104	0.8577843247090366	up	181276
regionalization	GOBP	27	0.1553797580105527	2.6264268294906863	0.22379796564067464	0.8577843247090366	up	
defense response to fungus	GOBP	17	0.18213914574650508	3.1016164472743015	0.2238238358905267	0.8577843247090366	up	179545
active transmembrane transporter activity	GOMF	117	0.08397753317266574	1.6852054038007147	0.22407316628389282	0.7497832871807183	up	176429,  181276
cation transmembrane transport	GOBP	159	0.0766790902707743	1.6104771400605624	0.2248032278430433	0.8577843247090366	up	182767
inorganic cation transmembrane transport	GOBP	159	0.0766790902707743	1.6104771400605624	0.2248032278430433	0.8577843247090366	up	182767
negative regulation of cellular process	GOBP	201	0.06901475508795599	1.5355669415532336	0.22675558493228204	0.8577843247090366	up	175753,  177016
nucleoside monophosphate biosynthetic process	GOBP	23	0.16361585817845697	2.764358047869721	0.2268816655100812	0.8577843247090366	up	
ribonucleoside monophosphate biosynthetic process	GOBP	23	0.16361585817845697	2.764358047869721	0.2268816655100812	0.8577843247090366	up	
cellular metabolic compound salvage	GOBP	12	-0.21729671881444515	0.25913297073538893	0.22767734359757758	0.8577843247090366	down	
response to fungus	GOBP	18	0.17736257016343152	3.0108994806323714	0.22896289536565065	0.8577843247090366	up	179545
translational elongation	GOBP	11	0.20777315827279622	3.6372530932042415	0.2296314024621597	0.8577843247090366	up	
cilium assembly	GOBP	25	-0.1707213787952306	0.3461211352785618	0.22974791585841128	0.8577843247090366	down	
intracellular organelle	GOCC	1873	0.0336833445444472	1.2328502755511102	0.23056297305964152	0.6896708206986905	up	174942,  175698,  176157,  177016,  178121,  178679,  179100,  179819,  180129,  180278,  180357,  181404,  181457,  181551
excretion	GOBP	39	0.1341536189470658	2.3018477425635573	0.23144359334151635	0.8577843247090366	up	189903
steroid hormone receptor activity	GOMF	242	-0.0610679939010446	0.6841940864759267	0.2315463855763964	0.7564367858108545	down	187662,  189824
enzyme binding	GOMF	91	0.09198838813562564	1.7712256806311681	0.23270090982098027	0.7564367858108545	up	175698
gene expression	GOBP	940	0.0350275274393735	1.2431921119970961	0.2336713268519984	0.8577843247090366	up	174319,  175698,  176157,  177016,  178121,  179599,  180129,  180357,  181370,  181457,  181551
membrane coat	GOCC	16	0.19497197633993033	3.3591045085043683	0.2338368877047062	0.6896708206986905	up	
coated membrane	GOCC	16	0.19497197633993033	3.3591045085043683	0.2338368877047062	0.6896708206986905	up	
purine nucleoside triphosphate biosynthetic process	GOBP	13	0.1959519295869719	3.379623958799649	0.23390280899212149	0.8577843247090366	up	
purine ribonucleoside triphosphate biosynthetic process	GOBP	13	0.1959519295869719	3.379623958799649	0.23390280899212149	0.8577843247090366	up	
nucleoside biosynthetic process	GOBP	31	0.1454747565352006	2.469630637736083	0.2339893699588786	0.8577843247090366	up	181370
ribonucleoside biosynthetic process	GOBP	31	0.1454747565352006	2.469630637736083	0.2339893699588786	0.8577843247090366	up	181370
glycosyl compound biosynthetic process	GOBP	31	0.1454747565352006	2.469630637736083	0.2339893699588786	0.8577843247090366	up	181370
neuropeptide signaling pathway	GOBP	47	0.12405258825051362	2.1617935396258083	0.23569263781601799	0.8577843247090366	up	179545,  182944
mTOR signaling pathway	KEGG	18	-0.2123751661229314	0.2671811390252724	0.2380554391660429	0.7582506580844329	down	181524
proton-transporting ATP synthase complex	GOCC	10	0.2241330593449694	4.026506496666057	0.23871075428169797	0.691869273876571	up	
ER-nucleus signaling pathway	GOBP	50	0.12047670646173053	2.114282508890502	0.238773359999002	0.8577843247090366	up	176988,  178660
endoplasmic reticulum unfolded protein response	GOBP	50	0.12047670646173053	2.114282508890502	0.238773359999002	0.8577843247090366	up	176988,  178660
negative regulation of transcription, DNA-templated	GOBP	51	0.11951296898191424	2.101657386048106	0.23894621759794288	0.8577843247090366	up	177016
negative regulation of RNA metabolic process	GOBP	51	0.11951296898191424	2.101657386048106	0.23894621759794288	0.8577843247090366	up	177016
negative regulation of RNA biosynthetic process	GOBP	51	0.11951296898191424	2.101657386048106	0.23894621759794288	0.8577843247090366	up	177016
inorganic ion transmembrane transport	GOBP	176	0.07138328462504594	1.5583368624172964	0.23905967797989774	0.8577843247090366	up	182767
oxidoreductase activity, acting on a sulfur group of donors	GOMF	14	-0.18781491385539703	0.31123840508059886	0.23934028136868887	0.7564367858108545	down	
positive regulation of cellular protein metabolic process	GOBP	28	0.1496099792965757	2.533919691317877	0.23965986716571203	0.8577843247090366	up	180357
neuropeptide receptor activity	GOMF	14	-0.18772293324673583	0.3114163671057518	0.23969064869460652	0.7564367858108545	down	183869
oxidoreductase activity, acting on the aldehyde or oxo group of donors	GOMF	18	-0.17275463113814318	0.34177511054817994	0.23988453697902792	0.7564367858108545	down	178680
cytoskeleton organization	GOBP	252	0.06087747306876362	1.45984408240562	0.24015315450333488	0.8577843247090366	up	
receptor-mediated endocytosis	GOBP	434	0.047926825663761954	1.3469549321187027	0.24029269169342157	0.8577843247090366	up	179100,  182480
pronuclear migration	GOBP	32	0.14231873261536668	2.4216645838271855	0.240445468513408	0.8577843247090366	up	
cytosolic part	GOCC	13	0.20633400885197892	3.6048674525513054	0.24052107804292813	0.691869273876571	up	
monovalent inorganic cation transport	GOBP	161	0.07385726010205529	1.582481091961937	0.24143928216362653	0.8577843247090366	up	176429,  182767
cation-transporting ATPase activity	GOMF	26	0.14917279808379022	2.5270446035350522	0.2423327814353897	0.7564367858108545	up	
ATPase activity, coupled to transmembrane movement of ions	GOMF	26	0.14917279808379022	2.5270446035350522	0.2423327814353897	0.7564367858108545	up	
response to lipid	GOBP	242	-0.06476995225255623	0.6686330531870178	0.24270021586752827	0.8577843247090366	down	187662,  189824
steroid hormone mediated signaling pathway	GOBP	242	-0.06476995225255623	0.6686330531870178	0.24270021586752827	0.8577843247090366	down	187662,  189824
response to steroid hormone	GOBP	242	-0.06476995225255623	0.6686330531870178	0.24270021586752827	0.8577843247090366	down	187662,  189824
cellular response to steroid hormone stimulus	GOBP	242	-0.06476995225255623	0.6686330531870178	0.24270021586752827	0.8577843247090366	down	187662,  189824
cellular response to lipid	GOBP	242	-0.06476995225255623	0.6686330531870178	0.24270021586752827	0.8577843247090366	down	187662,  189824
purine nucleoside metabolic process	GOBP	277	0.05803194561675708	1.434255356499535	0.24329537385300995	0.8577843247090366	up	181276,  181370
purine ribonucleoside metabolic process	GOBP	277	0.05803194561675708	1.434255356499535	0.24329537385300995	0.8577843247090366	up	181276,  181370
hormone-mediated signaling pathway	GOBP	244	-0.06442983502619896	0.6700478343898909	0.24341862123831146	0.8577843247090366	down	187662,  189824
epithelial cell differentiation	GOBP	17	0.1768537541976622	3.0013937768839036	0.24413861549411042	0.8577843247090366	up	178120
single-organism organelle organization	GOBP	388	0.04984474356403475	1.3631054925164223	0.24514498411329344	0.8587414114148303	up	
ribonucleoside triphosphate biosynthetic process	GOBP	14	0.1880314532214117	3.21729772683007	0.24629612728143205	0.8590393261251623	up	
fucosyltransferase activity	GOMF	19	-0.1679348646207489	0.35216714593574927	0.2466260118117989	0.7564367858108545	down	
transcription cofactor activity	GOMF	33	0.1353673717314894	2.319276224078236	0.2468540049974209	0.7564367858108545	up	
regulation of protein polymerization	GOBP	12	-0.21169694854448026	0.26830964575015637	0.24746403845381013	0.8590393261251623	down	179328
regulation of protein complex assembly	GOBP	12	-0.21169694854448026	0.26830964575015637	0.24746403845381013	0.8590393261251623	down	179328
ion transmembrane transport	GOBP	312	0.054438352117666074	1.4025794756442334	0.24902843080953163	0.8590393261251623	up	174821,  176429,  180086,  181525,  182767,  189903
extrinsic component of plasma membrane	GOCC	28	-0.16738460692872353	0.35337349080853847	0.24909759050190244	0.7027071873562161	down	179075
engulfment of apoptotic cell	GOBP	63	0.1079838075423538	1.9563432557698233	0.24909901587818176	0.8590393261251623	up	
pattern specification process	GOBP	48	0.12014963320400587	2.1099893150800955	0.24979802875370438	0.8590393261251623	up	180357
membrane invagination	GOBP	67	0.10509397222039693	1.921522519791984	0.2503695813749405	0.8590393261251623	up	
neuropeptide Y receptor activity	GOMF	13	-0.18922389680757376	0.3085250123803486	0.2511135574922796	0.7564367858108545	down	183869
RNA polymerase II transcription cofactor activity	GOMF	12	0.19284587007404105	3.315012869755281	0.2513943679746219	0.7564367858108545	up	
regulation of ion transport	GOBP	44	0.12340497906209012	2.153110589279491	0.25405671243912537	0.8688385648414981	up	174821
ribonucleoprotein granule	GOCC	34	0.14574593451301754	2.47379612845145	0.25472077419075734	0.7027071873562161	up	
cytoplasmic ribonucleoprotein granule	GOCC	34	0.14574593451301754	2.47379612845145	0.25472077419075734	0.7027071873562161	up	
ATP biosynthetic process	GOBP	12	0.1953228862682777	3.3664379283949617	0.25486621391198755	0.8688385648414981	up	
phagocytosis, engulfment	GOBP	66	0.10479873625904336	1.9180001891121543	0.2554533900046798	0.8688385648414981	up	
Purine metabolism	KEGG	89	-0.1213005791738507	0.4705582318738101	0.2556403312900281	0.7851810175336578	down	
proteasome complex	GOCC	17	0.1851468023831141	3.160135218939861	0.25635240740462817	0.7027071873562161	up	
voltage-gated ion channel activity	GOMF	40	0.12307216834715183	2.148661938263259	0.25892837993218765	0.7564367858108545	up	174821
voltage-gated channel activity	GOMF	40	0.12307216834715183	2.148661938263259	0.25892837993218765	0.7564367858108545	up	174821
nuclear migration	GOBP	35	0.13361590065081685	2.2941684765263464	0.25895122755209404	0.8756443243813584	up	
establishment of nucleus localization	GOBP	35	0.13361590065081685	2.2941684765263464	0.25895122755209404	0.8756443243813584	up	
mitochondrial inner membrane	GOCC	40	-0.1440317171825653	0.40856646371968364	0.26182906619052443	0.7093740979347929	down	181748
cilium morphogenesis	GOBP	30	-0.15204589156313494	0.3887162526967809	0.26205396086576144	0.8803082014735686	down	
protein methyltransferase activity	GOMF	17	0.16856142299004206	2.850639013455109	0.262341176598628	0.7564367858108545	up	
cell adhesion	GOBP	61	0.10685281371349796	1.9426409493847796	0.2626395830104844	0.8803082014735686	up	180817,  181293
biological adhesion	GOBP	61	0.10685281371349796	1.9426409493847796	0.2626395830104844	0.8803082014735686	up	180817,  181293
protein binding	GOMF	946	0.031571549515237045	1.2167760844376612	0.2634407775362775	0.7564367858108545	up	174612,  175698,  176157,  177016,  178659,  178660,  178826,  180278,  181370,  181404,  181457,  187826,  191688
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors	GOMF	14	0.1798571998184838	3.0579416020680523	0.2639481573538691	0.7564367858108545	up	
response to organic cyclic compound	GOBP	246	-0.061529902817251333	0.6822328669053144	0.2640924604420706	0.8803082014735686	down	187662,  189824
cellular response to organic cyclic compound	GOBP	246	-0.061529902817251333	0.6822328669053144	0.2640924604420706	0.8803082014735686	down	187662,  189824
glucuronosyltransferase activity	GOMF	15	0.17533651732251226	2.973226540782584	0.26516598476842856	0.7564367858108545	up	
nucleoside triphosphate biosynthetic process	GOBP	16	0.17511001648930272	2.9690443298988267	0.26522174303329515	0.8815609072413504	up	
acetylglucosaminyltransferase activity	GOMF	18	-0.16603501338396592	0.35634976703149773	0.2669431736283449	0.7564367858108545	down	
catalytic activity	GOMF	2060	-0.024795415875501336	0.8571916192643549	0.269034993688888	0.7564367858108545	down	177407,  178472,  178672,  178680,  178882,  179075,  179627,  179628,  179771,  180248,  180253,  180884,  181524,  181748,  182228,  183691,  183778,  185604,  185658,  185840,  185898,  186632,  187608,  187928,  188051,  189017,  189421,  190919,  191174
signaling	GOBP	1152	-0.030596252504944063	0.8268402930755622	0.2690727851301662	0.8822665115584982	down	171609,  179075,  181524,  183869,  185980,  186632,  187635,  187662,  189824
single organism signaling	GOBP	1152	-0.030596252504944063	0.8268402930755622	0.2690727851301662	0.8822665115584982	down	171609,  179075,  181524,  183869,  185980,  186632,  187635,  187662,  189824
ribonucleoside triphosphate metabolic process	GOBP	258	0.056875615545356854	1.4239855435985211	0.2693879583807229	0.8822665115584982	up	181276
purine nucleoside triphosphate metabolic process	GOBP	257	0.05691977779704888	1.4243764116134705	0.26986975582164047	0.8822665115584982	up	181276
purine ribonucleoside triphosphate metabolic process	GOBP	257	0.05691977779704888	1.4243764116134705	0.26986975582164047	0.8822665115584982	up	181276
Progesterone-mediated oocyte maturation	KEGG	27	-0.17916516622598777	0.328426801298943	0.26990074784584517	0.7904079768072397	down	181524
cell fate specification	GOBP	91	0.0893529968168568	1.7424529426521704	0.2702550086692146	0.8822665115584982	up	175698,  177016,  180357
nucleoside triphosphate metabolic process	GOBP	260	0.056534264974130784	1.4209679594139555	0.27071254499957337	0.8822665115584982	up	181276
cell junction	GOCC	151	0.0778819694991197	1.622561248542147	0.27089005331780225	0.7254871542879071	up	180086,  181293
RNA binding	GOMF	177	0.06369021141538285	1.4855865889490039	0.2726120237891565	0.7564367858108545	up	
cGMP biosynthetic process	GOBP	27	-0.15517828971085817	0.38122243476263007	0.273817983622708	0.887443326422627	down	
cGMP metabolic process	GOBP	27	-0.15517828971085817	0.38122243476263007	0.273817983622708	0.887443326422627	down	
response to metal ion	GOBP	26	0.14548484290690872	2.469785446068101	0.2749837495799502	0.888759632620281	up	181276
organic acid transmembrane transporter activity	GOMF	20	-0.15799411024006724	0.3746093696015941	0.2756109463740505	0.7564367858108545	down	174530,  177793
carboxylic acid transmembrane transporter activity	GOMF	20	-0.15799411024006724	0.3746093696015941	0.2756109463740505	0.7564367858108545	down	174530,  177793
Circadian rhythm - mammal	KEGG	18	-0.2015027883949917	0.2858577811309892	0.2757237128397348	0.7904079768072397	down	
transcription regulatory region sequence-specific DNA binding	GOMF	32	0.1305306888706389	2.250600514969613	0.27605595344246703	0.7564367858108545	up	176157,  177016
phosphate-containing compound metabolic process	GOBP	789	-0.03530274270220612	0.8030063070611784	0.27632145902431016	0.8906228844585203	down	177407,  179075,  180248,  180253,  181524,  182228,  186632,  190919
sarcomere	GOCC	51	0.12003757646236803	2.1085204538006606	0.2791134496760445	0.7280277031210026	up	178679
positive regulation of programmed cell death	GOBP	15	0.17515674996173575	2.969906755316753	0.28031023400385613	0.8980932889827205	up	
negative regulation of organelle organization	GOBP	12	-0.2022775946688535	0.28448465091567604	0.28183027343617	0.8980932889827205	down	179328
cellular response to organic substance	GOBP	342	-0.05084662670431207	0.729065386125251	0.28266034497075493	0.8980932889827205	down	181524,  185980,  187662,  189824
organelle inner membrane	GOCC	43	-0.1350073589046368	0.43213474657909906	0.28412593919594015	0.7280277031210026	down	181748
response to unfolded protein	GOBP	55	0.1072873606146152	1.9478942165639817	0.2845733926701928	0.8980932889827205	up	176988,  178660
cellular response to unfolded protein	GOBP	55	0.1072873606146152	1.9478942165639817	0.2845733926701928	0.8980932889827205	up	176988,  178660
anterior/posterior pattern specification	GOBP	20	0.15745544735253655	2.6605261347612106	0.28509849143193916	0.8980932889827205	up	
extracellular-glutamate-gated ion channel activity	GOMF	10	-0.1963539453125322	0.2951525851118241	0.28539323695739083	0.7759128629779063	down	
muscle cell development	GOBP	108	0.08078204166186247	1.6520694766845287	0.28553926567047483	0.8980932889827205	up	
sphingolipid biosynthetic process	GOBP	11	-0.20673106797474922	0.27671904396777774	0.2860036939412845	0.8980932889827205	down	
pyruvate metabolic process	GOBP	12	0.18684314834964494	3.1936259823838613	0.28724628059733665	0.8980932889827205	up	
glycolytic process	GOBP	12	0.18684314834964494	3.1936259823838613	0.28724628059733665	0.8980932889827205	up	
negative regulation of transcription from RNA polymerase II promoter	GOBP	40	0.12117141867876921	2.1234303695533523	0.28748098929142224	0.8980932889827205	up	177016
transmembrane receptor protein tyrosine kinase signaling pathway	GOBP	39	-0.1316241067263074	0.4413168240437224	0.288824557658243	0.8980932889827205	down	181524,  185980,  186632
regulation of response to stress	GOBP	21	0.1538013931513789	2.6007903599436033	0.2891815466120853	0.8980932889827205	up	180357
membrane lipid biosynthetic process	GOBP	15	-0.18624163582129594	0.31429640346688037	0.2893856153388766	0.8980932889827205	down	
mesoderm development	GOBP	33	0.12989986808921536	2.241794748828075	0.29035292757587605	0.8987114424967593	up	
extrinsic component of membrane	GOCC	34	-0.14607437426219716	0.40341277354060007	0.29088042414526655	0.7280277031210026	down	179075
regulation of cell cycle	GOBP	144	0.07040903757073316	1.5489303177181444	0.2922517545923133	0.9022019864723128	up	175753
nucleolus	GOCC	32	-0.14907826315350606	0.3959517250918723	0.2923406295238197	0.7280277031210026	down	179993
P granule	GOCC	29	0.14530515796266238	2.467029046308426	0.29371074718186374	0.7280277031210026	up	
pole plasm	GOCC	29	0.14530515796266238	2.467029046308426	0.29371074718186374	0.7280277031210026	up	
germ plasm	GOCC	29	0.14530515796266238	2.467029046308426	0.29371074718186374	0.7280277031210026	up	
regulation of apoptotic process	GOBP	32	0.13066616455985258	2.2524961571550945	0.29399381641196437	0.9044767597651716	up	
dephosphorylation	GOBP	110	-0.08376580276695494	0.5941807955924109	0.29453473971840205	0.9044767597651716	down	177407,  180248,  180253,  182228
channel regulator activity	GOMF	12	-0.18278142784454382	0.32112817331776494	0.29513844224691255	0.7960090248592204	down	
mesodermal cell differentiation	GOBP	13	0.17984699680176977	3.0577477110176816	0.29565862129324555	0.9055512746416159	up	
cellular developmental process	GOBP	682	0.03511522869162912	1.2438698723246477	0.29713406007571636	0.906890374451349	up	174731,  175698,  176157,  177016,  178120,  180357
intrinsic component of plasma membrane	GOCC	91	-0.0968612030515775	0.5477400768314091	0.29716015131685997	0.7288243711245092	down	186632
posttranscriptional regulation of gene expression	GOBP	118	0.07602973230114392	1.6039911469633525	0.2976460716148017	0.906890374451349	up	180357
solute:cation symporter activity	GOMF	26	-0.13851822196588118	0.42280827046232244	0.2988248566280587	0.7960090248592204	down	174530
guanylate cyclase activity	GOMF	27	-0.1363804657848147	0.42846289085515005	0.29964707544987895	0.7960090248592204	down	
ovulation	GOBP	26	0.13998591902535398	2.386809712802218	0.29980191689334984	0.9080723894997521	up	
regulation of mitotic cell cycle	GOBP	49	0.10942351869368351	1.973925669285219	0.3003340940976839	0.9080723894997521	up	
gap junction	GOCC	21	0.16148064144856386	2.7279186034325402	0.3007249714179843	0.7289048576215174	up	
protein folding	GOBP	45	0.11302516203965568	2.0186058247079783	0.30136789888164756	0.9080723894997521	up	
regulation of cell death	GOBP	49	0.10909831827990887	1.9699404075279867	0.30208646124778427	0.9080723894997521	up	
cellular process	GOBP	3979	0.021654457264219728	1.1440492760281562	0.30236617698517565	0.9080723894997521	up	174319,  174498,  174731,  174821,  174940,  175698,  175753,  176157,  176288,  176316,  176429,  176988,  177016,  177619,  177649,  177767,  178120,  178121,  178448,  178660,  179100,  179545,  179599,  179888,  180085,  180086,  180129,  180251,  180357,  180817,  181276,  181370,  181457,  181525,  181551,  181575,  181859,  182480,  182767,  182944,  183101,  183330,  183790,  186491,  187826,  188683,  189054,  189903,  191349,  191746,  191753,  6418825
phosphatase activity	GOMF	109	-0.07591454184317627	0.6238912987387435	0.3024014056612676	0.7972400694706145	down	177407,  180248,  180253,  182228
striated muscle cell differentiation	GOBP	107	0.07847398356644432	1.6285418661029833	0.30346692674735304	0.9080723894997521	up	
striated muscle cell development	GOBP	107	0.07847398356644432	1.6285418661029833	0.30346692674735304	0.9080723894997521	up	
membrane-enclosed lumen	GOCC	188	0.0663539542901089	1.5103838467881578	0.30530685445690287	0.7289048576215174	up	179819
integral component of plasma membrane	GOCC	89	-0.09609121550778017	0.5503673877193377	0.3065780087850159	0.7289048576215174	down	186632
Calcium signaling pathway	KEGG	35	-0.15500659641351597	0.381629418688503	0.3074475568954908	0.8179615913183877	down	
phosphorus metabolic process	GOBP	797	-0.03288484657696293	0.8151636129099129	0.3082901556810815	0.9110878972111044	down	177407,  179075,  180248,  180253,  181524,  182228,  186632,  190919
establishment of spindle localization	GOBP	34	0.12465621398042721	2.16991829966887	0.3087519150195953	0.9110878972111044	up	
spindle localization	GOBP	34	0.12465621398042721	2.16991829966887	0.3087519150195953	0.9110878972111044	up	
regulation of hydrolase activity	GOBP	106	-0.08275571583329783	0.5979223746061022	0.30956530916561836	0.9110878972111044	down	178672,  180656,  183787
