Name	ConceptType	#Genes	Coeff	OddsRatio	P-Value	FDR	Direction	SigGenes
PRKD1	Protein Interaction (MiMI)	33	0.0492310913046715	1.35791704174319	0.564677422458262	0.923130486714602	up	16476,  20779
MYF5	Protein Interaction (MiMI)	19	-0.067123159408294	0.658925942070417	0.564406534107341	0.923130486714602	down	67760
TSR1	Protein Interaction (MiMI)	25	0.0560324092967107	1.41654309667797	0.565381243103801	0.92401495417713	up	233871
APBA3	Protein Interaction (MiMI)	36	-0.0488797577375344	0.738031672759267	0.566285221397899	0.924161850676962	down	19258,  225182,  22770
ARID1B	Protein Interaction (MiMI)	63	0.0360049020099751	1.25076624012849	0.566067830444209	0.924161850676962	up	106759,  233871,  64144,  73174
ACACB	Protein Interaction (MiMI)	16	0.0688334533400386	1.53383776295945	0.566136197139704	0.924161850676962	up	58805
NEDD4L	Protein Interaction (MiMI)	20	-0.0652089370874811	0.666811428777977	0.566046237246888	0.924161850676962	down	20393
POU5F1	Protein Interaction (MiMI)	60	-0.0379957055892721	0.789679257078999	0.56601685280236	0.924161850676962	down	19090
LPL	Protein Interaction (MiMI)	29	-0.0542903894899468	0.713627976184261	0.566785447271714	0.92441705441531	down	16956,  19258
IKBKAP	Protein Interaction (MiMI)	39	0.0451974140464293	1.32430026142996	0.567126545360789	0.92441705441531	up	16939,  19771,  22139,  56405
KSR1	Protein Interaction (MiMI)	14	0.0730259336988317	1.57432649556783	0.567008161852453	0.92441705441531	up	NA
CUTC	Protein Interaction (MiMI)	17	-0.0703795018638439	0.64572534880945	0.566941533952531	0.92441705441531	down	68659
PDCD5	Protein Interaction (MiMI)	11	-0.0865161748510878	0.584111072924748	0.567255919754849	0.92441705441531	down	321000,  51869
AP2A2	Protein Interaction (MiMI)	69	-0.0353051788978365	0.802994149636843	0.567625960188987	0.924754578080566	down	12504,  14696,  14708,  50706,  73086
C1orf124	Protein Interaction (MiMI)	27	-0.0539882434536536	0.714969227992746	0.582612476958928	0.92476709317395	down	12504,  20750
CLDN20	Protein Interaction (MiMI)	15	-0.0742119313274928	0.630527776753269	0.569792994776534	0.92476709317395	down	NA
AANAT	Protein Interaction (MiMI)	37	-0.0459046761896074	0.751804041273177	0.585274828077156	0.92476709317395	down	22343,  56524
ANGPTL4	Protein Interaction (MiMI)	11	-0.0781560394327862	0.615260726430526	0.607297123588294	0.92476709317395	down	NA
ANP32A	Protein Interaction (MiMI)	18	-0.0663734315831136	0.66200321574473	0.5792269265532	0.92476709317395	down	NA
ATG7	Protein Interaction (MiMI)	13	0.0744328528166662	1.58815189482418	0.573212887735473	0.92476709317395	up	74244
ATP2B4	Protein Interaction (MiMI)	13	-0.0737773742779513	0.632232882545999	0.598915285707881	0.92476709317395	down	19055,  80877
BANK1	Protein Interaction (MiMI)	20	0.060932861357352	1.46034667133091	0.573847851334405	0.92476709317395	up	NA
BCL2L10	Protein Interaction (MiMI)	34	-0.0499787199888167	0.733008370251177	0.568601235917089	0.92476709317395	down	19877
CEP55	Protein Interaction (MiMI)	26	0.0511500731667022	1.37420812885931	0.594468399424888	0.92476709317395	up	103733,  107305,  12408,  15239,  67439
ACSL1	Protein Interaction (MiMI)	11	-0.0781560394327862	0.615260726430526	0.607297123588294	0.92476709317395	down	NA
APOB	Protein Interaction (MiMI)	40	0.0414159125103787	1.29354131847328	0.596685040491479	0.92476709317395	up	11816,  15511,  193740
ARHGAP8	Protein Interaction (MiMI)	41	0.0417649080593945	1.29634988677342	0.588918455501328	0.92476709317395	up	228543
CDK8	Protein Interaction (MiMI)	63	-0.0338043029780926	0.810519000577451	0.600937667489683	0.92476709317395	down	264064
ACTR6	Protein Interaction (MiMI)	33	0.0450222211481099	1.32285920724773	0.599935261170287	0.92476709317395	up	NA
CA2	Protein Interaction (MiMI)	22	0.0587873844008625	1.44100466620371	0.570292816529334	0.92476709317395	up	16816,  242748,  75599
CD97	Protein Interaction (MiMI)	10	0.0839689684918908	1.68511570921829	0.572318280081104	0.92476709317395	up	20779
CHP	Protein Interaction (MiMI)	13	-0.0788955225749164	0.612439722578165	0.57265223709749	0.92476709317395	down	98267
COPS3	Protein Interaction (MiMI)	17	-0.0638122078890517	0.672624628204651	0.604777185024238	0.92476709317395	down	75717
ANTXR2	Protein Interaction (MiMI)	11	-0.082004527127881	0.600720207124866	0.588803467050573	0.92476709317395	down	NA
APOA5	Protein Interaction (MiMI)	21	-0.0625012210850791	0.678127066613977	0.573462953420342	0.92476709317395	down	16956
BDKRB2	Protein Interaction (MiMI)	256	0.0169937976685927	1.1113881200316	0.593835599627843	0.92476709317395	up	114229,  11513,  11514,  11550,  12424,  12426,  12669,  12777,  15199,  18125,  20607,  20608,  233571,  238377,  52666
C21orf45	Protein Interaction (MiMI)	19	-0.0616208382233132	0.681847426992147	0.59762841149807	0.92476709317395	down	NA
CAV2	Protein Interaction (MiMI)	18	-0.0664920475043701	0.661515398924045	0.578528458058596	0.92476709317395	down	12389,  13488
ARG2	Protein Interaction (MiMI)	10	-0.0821202131016998	0.60028847875578	0.605725485239078	0.92476709317395	down	NA
BMPR2	Protein Interaction (MiMI)	59	0.0344215879126364	1.23851945581761	0.595885991930655	0.92476709317395	up	11883,  16985,  22153,  50997,  67689
CAPRIN1	Protein Interaction (MiMI)	14	-0.0732421847178069	0.634339185758156	0.58805574862754	0.92476709317395	down	NA
CD63	Protein Interaction (MiMI)	23	0.0521948838388266	1.38316001560502	0.608934405847637	0.92476709317395	up	15561
CDC37	Protein Interaction (MiMI)	62	0.035116640306207	1.2438807843844	0.578997121100069	0.92476709317395	up	15511,  193740,  73174
CDC73	Protein Interaction (MiMI)	24	0.0524561486012569	1.38540761875538	0.599356934653377	0.92476709317395	up	14693,  330286
CLN3	Protein Interaction (MiMI)	13	-0.0729105489271204	0.635647898393999	0.603389048111211	0.92476709317395	down	NA
DLGAP3	Protein Interaction (MiMI)	16	0.0638301687366363	1.48687928440566	0.596905135245644	0.92476709317395	up	20779
EPC2	Protein Interaction (MiMI)	25	0.0548045105960681	1.40577472341005	0.574440579028521	0.92476709317395	up	360213
FADS1	Protein Interaction (MiMI)	11	-0.0781560394327862	0.615260726430526	0.607297123588294	0.92476709317395	down	NA
GLIPR1	Protein Interaction (MiMI)	11	-0.0781560394327862	0.615260726430526	0.607297123588294	0.92476709317395	down	NA
GNGT2	Protein Interaction (MiMI)	27	0.0531784108133784	1.39164010399388	0.571946271068845	0.92476709317395	up	14693,  14704,  396184,  54721
DOM3Z	Protein Interaction (MiMI)	17	0.0626263826337216	1.47579735691582	0.593298398388416	0.92476709317395	up	12891,  94089
EIF3FP	Protein Interaction (MiMI)	53	-0.0388226397853087	0.785631448456669	0.581374780237566	0.92476709317395	down	19317,  20201,  321000
EIF4A3	Protein Interaction (MiMI)	17	-0.0698299547908382	0.647934412807544	0.570080679183747	0.92476709317395	down	NA
EPHA4	Protein Interaction (MiMI)	22	0.0586703302015133	1.43995679434029	0.571111053981271	0.92476709317395	up	13638
FAM120AOS	Protein Interaction (MiMI)	28	0.051961274232507	1.38115341168872	0.574338302945409	0.92476709317395	up	23989
FAM41C	Protein Interaction (MiMI)	13	0.0679808549554008	1.52573211724835	0.609807358096776	0.92476709317395	up	59289
FSHR	Protein Interaction (MiMI)	105	-0.0257598219893549	0.852069486674303	0.607465070009775	0.92476709317395	down	11540,  12419,  13488,  15566,  19227,  224129
GATA2	Protein Interaction (MiMI)	72	-0.0319692689811732	0.819815078720779	0.597097933873463	0.92476709317395	down	17216
AGTPBP1	Protein Interaction (MiMI)	15	0.0697484421947445	1.54258446485911	0.573030402377547	0.92476709317395	up	433182
ASTN1	Protein Interaction (MiMI)	29	0.0508788539658907	1.37189382309573	0.576134933072526	0.92476709317395	up	14693,  14704,  14731
BTK	Protein Interaction (MiMI)	80	-0.0293490582817792	0.833273886716228	0.609080592867215	0.92476709317395	down	12389,  81003
C8orf37	Protein Interaction (MiMI)	10	0.0838831865333154	1.68421761132962	0.572756294669383	0.92476709317395	up	213484
CD2	Protein Interaction (MiMI)	25	0.0517895970601091	1.37968063614562	0.596844373236636	0.92476709317395	up	16852,  170736,  54218
ITGB1	Protein Interaction (MiMI)	147	-0.0230442830261693	0.866571040236732	0.587254961553694	0.92476709317395	down	104099,  11855,  12842,  12843,  16410,  16773,  20378,  20750,  21826,  70676
MAGEA11	Protein Interaction (MiMI)	74	0.031650956221802	1.21737668918153	0.586090674263926	0.92476709317395	up	21400,  231858,  233107,  64075
GIPR	Protein Interaction (MiMI)	88	-0.028255119187359	0.838958118158068	0.605738564583432	0.92476709317395	down	11540,  13488,  15566,  19227,  224129
GNMT	Protein Interaction (MiMI)	10	0.0838831865333154	1.68421761132962	0.572756294669383	0.92476709317395	up	213484
GRIK4	Protein Interaction (MiMI)	37	0.0450800195552054	1.32333445627983	0.578225982416558	0.92476709317395	up	16656,  171212,  20779
IGHVII-46-1	Protein Interaction (MiMI)	36	-0.0439009535149975	0.76122429965584	0.60681050109259	0.92476709317395	down	117148
IGLV3-15	Protein Interaction (MiMI)	26	-0.0515404191946097	0.725928679546009	0.606881961896037	0.92476709317395	down	109905
IGLV8OR8-1	Protein Interaction (MiMI)	25	-0.0548949139980359	0.710951989273139	0.59063804081377	0.92476709317395	down	225182
IL1RL1	Protein Interaction (MiMI)	11	-0.0827530943765326	0.597932115634041	0.585218168040953	0.92476709317395	down	77125
INSL3	Protein Interaction (MiMI)	88	-0.028255119187359	0.838958118158068	0.605738564583432	0.92476709317395	down	11540,  13488,  15566,  19227,  224129
KCNS3	Protein Interaction (MiMI)	14	-0.0707313482115754	0.644314956586264	0.601400660530035	0.92476709317395	down	19088
KLF6	Protein Interaction (MiMI)	19	-0.0603556946648265	0.687229494887347	0.605348292831482	0.92476709317395	down	19055
CRX	Protein Interaction (MiMI)	16	0.0639024894788931	1.48754770516844	0.596458257220843	0.92476709317395	up	NA
CYP4A11	Protein Interaction (MiMI)	11	-0.0781560394327862	0.615260726430526	0.607297123588294	0.92476709317395	down	NA
EHMT2	Protein Interaction (MiMI)	40	0.0425445488675961	1.30264615298566	0.586330349652578	0.92476709317395	up	15239,  232798
GTF2E1	Protein Interaction (MiMI)	71	0.0325970228103958	1.22455525623595	0.582491395753668	0.92476709317395	up	11838,  14797,  17181,  18762,  60595
COL4A3	Protein Interaction (MiMI)	36	0.0457805787595828	1.32910841863193	0.577290890400777	0.92476709317395	up	15360,  17150,  17181
CSPG4	Protein Interaction (MiMI)	11	0.0799912476480649	1.64397034053897	0.574750286691481	0.92476709317395	up	12259
DDX24	Protein Interaction (MiMI)	34	0.0470003297606769	1.3392217075448	0.577659718809246	0.92476709317395	up	104831,  18190
E2F2	Protein Interaction (MiMI)	25	0.0527380310760951	1.38783668772322	0.589772809680213	0.92476709317395	up	12575,  17896
EEC2	Protein Interaction (MiMI)	13	-0.0777684838345069	0.616744371647043	0.578412640726192	0.92476709317395	down	NA
EIF2B4	Protein Interaction (MiMI)	55	0.0353614482199031	1.24577464653549	0.598511584230741	0.92476709317395	up	14109,  55944,  66475,  66481,  73830
GAS7	Protein Interaction (MiMI)	65	-0.0334244492780839	0.812434605814379	0.599398133348135	0.92476709317395	down	665433
GEMIN4	Protein Interaction (MiMI)	65	-0.0347889156336207	0.805574592377454	0.584568579968796	0.92476709317395	down	19386,  20912
GLS2	Protein Interaction (MiMI)	24	-0.0580500145465492	0.697147624693108	0.576886969716458	0.92476709317395	down	11848,  80877
GLUD1	Protein Interaction (MiMI)	11	0.0769690150987478	1.61338146381764	0.590778999997029	0.92476709317395	up	75599
CXADR	Protein Interaction (MiMI)	10	0.081195780722288	1.65632278663521	0.586494728290372	0.92476709317395	up	NA
DMRTB1	Protein Interaction (MiMI)	15	0.0651047312344672	1.49870348344221	0.600895544309709	0.92476709317395	up	20410,  80987
DST	Protein Interaction (MiMI)	25	0.0504432385265094	1.36818488326958	0.60691876196058	0.92476709317395	up	110557,  14963,  330286
EFNA1	Protein Interaction (MiMI)	25	0.0513618422765718	1.37601786259212	0.600040630472174	0.92476709317395	up	12739,  20665
F8	Protein Interaction (MiMI)	27	0.0483365041871554	1.35038863712235	0.609194629839455	0.92476709317395	up	16971,  22371
FAM127A	Protein Interaction (MiMI)	16	0.0676124258918096	1.52224273278772	0.573616521051339	0.92476709317395	up	72865
FXYD1	Protein Interaction (MiMI)	19	0.0569773105917239	1.42488577958326	0.609818124285589	0.92476709317395	up	56188
GAGE2A	Protein Interaction (MiMI)	14	-0.0748174572577627	0.628159492520164	0.579720227166097	0.92476709317395	down	12825,  18823
GHR	Protein Interaction (MiMI)	37	0.0431624912344186	1.30765828326109	0.59516907959183	0.92476709317395	up	12700,  12702,  54721
GRIK2	Protein Interaction (MiMI)	41	-0.0426736019443443	0.767052744862031	0.593608250536653	0.92476709317395	down	80877
EDG5	Protein Interaction (MiMI)	125	-0.0261361199533061	0.85007921244915	0.56996013039279	0.92476709317395	down	11540,  12801,  13489,  15551,  18387,  18619,  224129
FGF1	Protein Interaction (MiMI)	58	0.0334346031880006	1.23094597079521	0.609808086215448	0.92476709317395	up	12322,  14181,  384783
FSHB	Protein Interaction (MiMI)	93	-0.0302974469935503	0.828377128202576	0.569503447856097	0.92476709317395	down	11540,  13488,  15566,  19227,  224129
FXR2	Protein Interaction (MiMI)	73	-0.0329785717610153	0.814688946653213	0.582940950607638	0.92476709317395	down	117148,  14265,  19227,  20679,  225182
GIP	Protein Interaction (MiMI)	88	-0.028255119187359	0.838958118158068	0.605738564583432	0.92476709317395	down	11540,  13488,  15566,  19227,  224129
GSK3A	Protein Interaction (MiMI)	46	0.0403894038676749	1.28531563221255	0.580466696459077	0.92476709317395	up	12575,  18752,  18762
CIB1	Protein Interaction (MiMI)	24	-0.0560385657766882	0.705916920541746	0.590407805277693	0.92476709317395	down	19090
COX10	Protein Interaction (MiMI)	44	-0.0428386613900052	0.766266321093326	0.578992836416249	0.92476709317395	down	15560
DAG1	Protein Interaction (MiMI)	23	-0.0558198101745692	0.706877253343302	0.599688682671591	0.92476709317395	down	107568,  16773,  22288
DNA2	Protein Interaction (MiMI)	13	-0.0739913202109893	0.631392830532903	0.597812215525098	0.92476709317395	down	18968
ERCC1	Protein Interaction (MiMI)	50	0.0374556958280877	1.26209428313263	0.594122857626646	0.92476709317395	up	67439,  69745
NHP2L1	Protein Interaction (MiMI)	147	-0.0236871220075317	0.863116001590956	0.57690264362016	0.92476709317395	down	321000,  51869,  54451,  56258
NPY2R	Protein Interaction (MiMI)	126	-0.0260088581579905	0.850751790883178	0.570319916245397	0.92476709317395	down	11540,  12801,  13489,  15551,  18387,  18619,  224129
OTC	Protein Interaction (MiMI)	11	0.0780255920664927	1.62401012502379	0.585169789885155	0.92476709317395	up	56405
PDCD6IP	Protein Interaction (MiMI)	24	0.0530727556129717	1.39072664514317	0.594832995765231	0.92476709317395	up	103733,  13498,  20779
PPM1A	Protein Interaction (MiMI)	35	-0.0460118914579784	0.751303280429799	0.594689478832112	0.92476709317395	down	15560
ACTN4	Protein Interaction (MiMI)	35	-0.0484555989309402	0.739979676366907	0.575082127673414	0.92476709317395	down	20473,  67847
ARPC1B	Protein Interaction (MiMI)	12	0.0712641669670394	1.55718369994873	0.605752784503815	0.92476709317395	up	NA
ASCC3	Protein Interaction (MiMI)	30	-0.0503791734332276	0.731186428785041	0.589190922321171	0.92476709317395	down	20482,  93671
B4GALT5	Protein Interaction (MiMI)	28	0.0485123610335674	1.35186525846116	0.601288204718868	0.92476709317395	up	17127,  380686
C19orf50	Protein Interaction (MiMI)	33	-0.0497712620846677	0.733954025109407	0.575928614255578	0.92476709317395	down	109593,  19227,  20265
CASP2	Protein Interaction (MiMI)	29	0.049439685576557	1.35967849405082	0.587522888668376	0.92476709317395	up	12369
MEN1	Protein Interaction (MiMI)	49	0.0381486108461324	1.26754082610333	0.59083314270116	0.92476709317395	up	14580,  17127
MLL3	Protein Interaction (MiMI)	66	-0.0347108604595918	0.805965457160087	0.582560119952991	0.92476709317395	down	19090,  217869,  59079
MYB	Protein Interaction (MiMI)	33	-0.0506451632216683	0.729978759744589	0.569165210254197	0.92476709317395	down	72568,  83962
MYH14	Protein Interaction (MiMI)	17	-0.0654146127998287	0.665959658925023	0.595481791588393	0.92476709317395	down	11848,  19877
NETO2	Protein Interaction (MiMI)	11	-0.0826088473958288	0.598468365297148	0.585908737929607	0.92476709317395	down	19017,  54451
NFASC	Protein Interaction (MiMI)	32	0.0453279386709103	1.32537491581907	0.602938430060038	0.92476709317395	up	15239,  20743
OFD1	Protein Interaction (MiMI)	68	-0.0324871215920505	0.817180948918789	0.601596220890792	0.92476709317395	down	100986,  19088,  20873,  214444,  237222
IFNWP18	Protein Interaction (MiMI)	12	-0.07562652545455	0.625009007377629	0.604053424638975	0.92476709317395	down	NA
JAK1	Protein Interaction (MiMI)	90	0.0271390205602728	1.18371568528825	0.608194113792804	0.92476709317395	up	12702,  18530,  18762,  384783,  54721
KCNJ11	Protein Interaction (MiMI)	26	-0.0520692313586485	0.723546932095216	0.603146797670669	0.92476709317395	down	16518,  19088
LHFPL1	Protein Interaction (MiMI)	14	-0.0734774369684432	0.633412459127268	0.586809085758659	0.92476709317395	down	70640
LPA	Protein Interaction (MiMI)	11	-0.0802239292257925	0.60740452278808	0.597347448875744	0.92476709317395	down	NA
MLANA	Protein Interaction (MiMI)	14	-0.0707132530088997	0.644387416836697	0.601497093187634	0.92476709317395	down	NA
GHRH	Protein Interaction (MiMI)	88	-0.028255119187359	0.838958118158068	0.605738564583432	0.92476709317395	down	11540,  13488,  15566,  19227,  224129
GNA14	Protein Interaction (MiMI)	143	0.0240473023810589	1.16118909284644	0.568840058638429	0.92476709317395	up	104418,  114229,  11550,  12424,  12426,  12669,  18752,  233571,  238377,  269060,  52666
GRM1	Protein Interaction (MiMI)	22	-0.0557793646516391	0.707054951445662	0.607978068828319	0.92476709317395	down	NA
IRS1	Protein Interaction (MiMI)	171	0.0206450315117702	1.13689490655423	0.594078307618647	0.92476709317395	up	11513,  11674,  11816,  11837,  12322,  12702,  15511,  18752,  18762,  193740,  26417,  54721
LAMA3	Protein Interaction (MiMI)	16	0.0638385386776472	1.4869566277861	0.596853413431189	0.92476709317395	up	12476,  16782
HAO1	Protein Interaction (MiMI)	15	-0.069944690380928	0.64747257644701	0.593025422483461	0.92476709317395	down	321000,  51869
HOXB9	Protein Interaction (MiMI)	11	-0.0834821271637346	0.595229220226826	0.58173025329995	0.92476709317395	down	NA
HV1S	Protein Interaction (MiMI)	23	0.0545991967313801	1.40398217573021	0.591594656263707	0.92476709317395	up	20779
IGHVII-74-1	Protein Interaction (MiMI)	18	0.0625703906175143	1.47528391535158	0.583018560140356	0.92476709317395	up	19171,  26446
IRF5	Protein Interaction (MiMI)	11	-0.0823465211003396	0.599444817130595	0.58716497976773	0.92476709317395	down	NA
ITGA4	Protein Interaction (MiMI)	37	-0.0466098032400587	0.748516777397056	0.579475612091042	0.92476709317395	down	20750,  21826
KL	Protein Interaction (MiMI)	11	0.0808042013933624	1.65229700552442	0.57044743688829	0.92476709317395	up	16591
LHB	Protein Interaction (MiMI)	91	-0.0299240937061598	0.830301397088787	0.578372019615858	0.92476709317395	down	11540,  13488,  15566,  19227,  224129
LSM11	Protein Interaction (MiMI)	26	0.0519562785439378	1.38111053272487	0.588358955344044	0.92476709317395	up	NA
MAPKAPK5	Protein Interaction (MiMI)	24	0.0549042200123368	1.40664608861514	0.581446111742688	0.92476709317395	up	13685,  16476,  19094
MEP1A	Protein Interaction (MiMI)	37	-0.0429678633315317	0.765651302592943	0.609671629166276	0.92476709317395	down	17311,  21333
IL18	Protein Interaction (MiMI)	11	-0.0863137552457483	0.584846322784709	0.568219468790088	0.92476709317395	down	NA
MRPS10	Protein Interaction (MiMI)	31	0.0453243336717108	1.32534522290639	0.608665886447391	0.92476709317395	up	23989
RICH2	Protein Interaction (MiMI)	37	0.0453875593998334	1.32586608401161	0.575522789394503	0.92476709317395	up	228543
RP4-691N24.1	Protein Interaction (MiMI)	110	0.0248443973731237	1.16695546790914	0.604850256518904	0.92476709317395	up	103733,  103768,  110058,  16477,  22153,  51792,  56747,  74318
SSNA1	Protein Interaction (MiMI)	62	-0.0348745061423252	0.805146211953332	0.592406767273448	0.92476709317395	down	100986,  19088,  20873,  214444,  237222
SSTR3	Protein Interaction (MiMI)	150	-0.0218151913940912	0.873215533667604	0.603691760517373	0.92476709317395	down	11540,  12801,  13489,  15551,  18387,  18619,  224129
TRBV18	Protein Interaction (MiMI)	16	0.0638315856002763	1.48689237681047	0.596896379721461	0.92476709317395	up	73737
TRIM56	Protein Interaction (MiMI)	13	0.0741065694494346	1.58493482505826	0.575055621862292	0.92476709317395	up	101206
MMRN1	Protein Interaction (MiMI)	11	0.0751323597591407	1.59507087568026	0.600542552617208	0.92476709317395	up	68428
NFE2L2	Protein Interaction (MiMI)	28	0.0522357712964706	1.38351152056527	0.572208134734303	0.92476709317395	up	16476
PEBP1	Protein Interaction (MiMI)	21	0.0591731765400381	1.44446368747562	0.576511566323912	0.92476709317395	up	18752,  18762
PPT1	Protein Interaction (MiMI)	17	0.0637138276498104	1.48580463801874	0.586423135591333	0.92476709317395	up	16476
PRKCG	Protein Interaction (MiMI)	115	-0.0254750112726308	0.853578974069896	0.595130651220308	0.92476709317395	down	12647,  13132,  14397,  14609,  18798,  19735,  20663,  20912,  230126,  240084,  93742
NTS	Protein Interaction (MiMI)	128	0.0230981707939881	1.15436000165363	0.604573497125331	0.92476709317395	up	114229,  11550,  12426,  12669,  20779,  233571,  238377,  52666
PEX11A	Protein Interaction (MiMI)	18	-0.0662326999592847	0.662582451648402	0.580055948610674	0.92476709317395	down	19088
PLCB2	Protein Interaction (MiMI)	311	-0.0163574372768477	0.903341094451094	0.577681690302393	0.92476709317395	down	11540,  12801,  13488,  13489,  13618,  15551,  15560,  15566,  18101,  18387,  18441,  18619,  19227,  21333,  217480
MGAT1	Protein Interaction (MiMI)	20	0.0572158395011652	1.42699954482598	0.598966894954944	0.92476709317395	up	64144
NFKB2	Protein Interaction (MiMI)	157	-0.0225648412997289	0.869156875815206	0.582948930292998	0.92476709317395	down	107508,  13205,  17184,  19090,  26965
OGT	Protein Interaction (MiMI)	49	0.0362694027242308	1.25282390069605	0.609831435826303	0.92476709317395	up	233890
OSTM1	Protein Interaction (MiMI)	16	0.0634187210460564	1.48308221126932	0.599448628680246	0.92476709317395	up	269389
PFN2	Protein Interaction (MiMI)	50	0.0399585729191538	1.28187887257619	0.568856622022048	0.92476709317395	up	13429,  16476,  18951,  214917
PEX14	Protein Interaction (MiMI)	13	-0.0724228354041002	0.637577437069799	0.605909369357942	0.92476709317395	down	22770
PHKG1	Protein Interaction (MiMI)	11	0.0757036456391506	1.60074394894013	0.597503933627282	0.92476709317395	up	19309
PNKP	Protein Interaction (MiMI)	14	-0.0735212607594198	0.633239974198548	0.58657692270886	0.92476709317395	down	NA
PPP2R1B	Protein Interaction (MiMI)	50	-0.0402489845875135	0.778698248572018	0.5786354760308	0.92476709317395	down	100986,  268980
PTEN	Protein Interaction (MiMI)	41	0.0415994026074985	1.2950172096058	0.590452437193048	0.92476709317395	up	13508,  19943,  384783,  56527
RAPGEF1	Protein Interaction (MiMI)	46	-0.0425769274274886	0.767513724192359	0.572902409313646	0.92476709317395	down	20663
PRF1	Protein Interaction (MiMI)	11	-0.0812154607060202	0.603673216453001	0.592586995619224	0.92476709317395	down	NA
PTGFR	Protein Interaction (MiMI)	95	0.0277498400790528	1.18821761394283	0.590125717129778	0.92476709317395	up	11550,  12424,  12669,  18739,  233571,  238377,  52666
RANBP9	Protein Interaction (MiMI)	49	-0.0396607647591195	0.78155003265239	0.5879854003286	0.92476709317395	down	12307,  14265,  19017,  22042
RAP1GAP	Protein Interaction (MiMI)	49	-0.0378714711902393	0.790289178664666	0.604989606806035	0.92476709317395	down	170728
RBPJ	Protein Interaction (MiMI)	21	-0.0593660107057573	0.691469323648186	0.593289735524821	0.92476709317395	down	18519,  217480
RLN2	Protein Interaction (MiMI)	88	-0.028255119187359	0.838958118158068	0.605738564583432	0.92476709317395	down	11540,  13488,  15566,  19227,  224129
RPS6KB2	Protein Interaction (MiMI)	11	0.0770313066675242	1.61400615322578	0.590448146253116	0.92476709317395	up	228359
RXFP2	Protein Interaction (MiMI)	88	-0.028255119187359	0.838958118158068	0.605738564583432	0.92476709317395	down	11540,  13488,  15566,  19227,  224129
SCT	Protein Interaction (MiMI)	93	-0.027956798936978	0.840514941746497	0.599651699050072	0.92476709317395	down	11540,  13488,  15566,  17311,  19227,  224129
SHANK1	Protein Interaction (MiMI)	23	0.0532572410838038	1.39232203444395	0.601258292774324	0.92476709317395	up	243961
SLC8A3	Protein Interaction (MiMI)	12	-0.0803471029907842	0.606939746702441	0.58057581110901	0.92476709317395	down	NA
RADIL	Protein Interaction (MiMI)	11	0.079045657995852	1.63433792961653	0.579759977935837	0.92476709317395	up	231858
RGL1	Protein Interaction (MiMI)	16	-0.070593330519306	0.644867839268727	0.577355847581101	0.92476709317395	down	NA
RXFP1	Protein Interaction (MiMI)	89	-0.0306757289965837	0.826432004884856	0.573113651171836	0.92476709317395	down	11540,  13488,  15566,  19227,  224129
SLC8A1	Protein Interaction (MiMI)	10	-0.090003987087308	0.571586468035104	0.569391171007606	0.92476709317395	down	NA
PTGES3	Protein Interaction (MiMI)	28	0.0482912212316043	1.35000866986053	0.603027486512063	0.92476709317395	up	15511,  193740
PVR	Protein Interaction (MiMI)	11	0.0810365567593139	1.65468464178959	0.569218339327555	0.92476709317395	up	22370,  58235
ROR2	Protein Interaction (MiMI)	15	-0.0736162734739971	0.632866177394714	0.573021417264666	0.92476709317395	down	NA
SEC16A	Protein Interaction (MiMI)	14	-0.0730825255913307	0.63496890144376	0.588902187239278	0.92476709317395	down	NA
SELENBP1	Protein Interaction (MiMI)	11	-0.0825950275959294	0.598519766744742	0.585974906762263	0.92476709317395	down	321000,  51869
SERTAD1	Protein Interaction (MiMI)	12	0.0741100027395655	1.58496864246438	0.590093323189544	0.92476709317395	up	NA
TCF3	Protein Interaction (MiMI)	76	-0.0319569688816667	0.819877748024904	0.587259127554516	0.92476709317395	down	18519,  67760
RAGE	Protein Interaction (MiMI)	17	-0.0662950738226177	0.662325665170434	0.590391497714353	0.92476709317395	down	NA
RPL7A	Protein Interaction (MiMI)	127	0.024801110250055	1.16664158451598	0.579226072244959	0.92476709317395	up	11837,  14109,  19921,  19942,  19943,  19981,  55944,  66475,  66481,  73830
SFN	Protein Interaction (MiMI)	150	-0.0221689939855238	0.871297665083445	0.597852869052593	0.92476709317395	down	16573,  18139,  20482,  20873,  240752,  241322,  93671,  93742
SLC9A3R1	Protein Interaction (MiMI)	79	-0.0294750316210458	0.832621792764146	0.609780584029758	0.92476709317395	down	18387,  18441,  28250
SPECC1L	Protein Interaction (MiMI)	14	0.072036296025345	1.564673770111	0.572755802366879	0.92476709317395	up	67439,  94230
SRCAP	Protein Interaction (MiMI)	38	0.0421755851247669	1.29966265270399	0.599121027683202	0.92476709317395	up	NA
SRGN	Protein Interaction (MiMI)	10	-0.0835841110844298	0.594852089363663	0.59895302396436	0.92476709317395	down	12505,  19073
RNF19A	Protein Interaction (MiMI)	15	-0.0700394139255573	0.647091541117758	0.592507121578841	0.92476709317395	down	217480,  67847
SLBP	Protein Interaction (MiMI)	55	-0.0382109858939815	0.7886234652629	0.580432353073586	0.92476709317395	down	19386
SULT2A1	Protein Interaction (MiMI)	14	-0.072956687493396	0.635465663224413	0.589569529030191	0.92476709317395	down	NA
TUBB2A	Protein Interaction (MiMI)	49	0.0395027447555891	1.27825271307574	0.577267705629613	0.92476709317395	up	66411
